Temps (s),AccMs.RsolZ (m/s²),VitMs.RsolZ (m/s),DepMs.RsolZ (m),AlY (rad/s²),OmY (rad/s),ThAY (rad),ThRY (rad),Tyre.Defl (m),Tyre.FTyre (N),MLG.v (m/s),MLG.d (m),MLG.Ftot (N),MLG.Fhyd (N),MLG.FFriJoi (N),MLG.FGas (N),TA_bal.RsolZ (N),TA_bal.RsolX (N),MLG.Entraxe (m),Section de la BH (mm²),Course centre roue (m),Tyre.Alpha (rad/s²),Tyre.Omega (rad/s),TR_bal.RsolX (N),Tyre.Mu,Tyre.Slip,MLG.Pc (bar),MLG.Pd (bar),MLG.Pg (bar),MLG.DeltaPc (bar),MLG.DeltaPd (bar),Hydrau.Qc total (m³/s),Hydrau.Qc rainures BH (m³/s),Hydrau.Qc fuite annulaire (m³/s),Hydrau.Part fuite (-),Hydrau.Re fuite annulaire (-),Hydrau.Erreur convergence (-),Hydrau.Itérations convergence (-),Reaction sol verticale (N),Reaction sol horizontale (N),Torseur.Resultante X (N),Torseur.Resultante Y (N),Torseur.Resultante Z (N),Torseur.Resultante norme (N),Torseur@C (rotule).Effort X (N),Torseur@C (rotule).Effort Y (N),Torseur@C (rotule).Effort Z (N),Torseur@B (pivot).Effort X (N),Torseur@B (pivot).Effort Y (N),Torseur@B (pivot).Effort Z (N),Torseur@B (pivot).Moment X (N·m),Torseur@B (pivot).Moment Z (N·m),Énergie.Cinétique masse susp. (J),Énergie.Cinétique rotation balancier (J),Énergie.Cinétique rotation roue (J),Énergie.Cinétique horizontale roue (J),Énergie.Stockée gaz (J),Énergie.Stockée pneu vertical (J),Énergie.Stockée ressort horizontal (J),Énergie.Dissipée hydraulique (J),Énergie.Dissipée friction joint (J),Énergie.Dissipée amortisseur horizontal (J),Énergie.Dissipée glissement pneu (J),Énergie.Emmagasinée butée (J),Énergie.Apport total (J),Énergie.Résidu de bilan (J)
0.07740000000000001,31.041067068215693,-1.1998847987902257,-0.18122575066695695,52.448059093234406,-4.347525180208402,-1.0090212634916353,-1.007978200243032,0.0854828533585224,42865.23126406247,1.3520710155158333,0.14153191029136558,32676.662393446033,14545.095808690032,252.0991506386906,17879.467434117312,32656.884025503594,1136.7457587597967,0.443963606343903,14.961528148753985,-0.14925710269156506,63.241691397913755,201.23239735805012,-203.28031578723602,0.0018354749954622319,0.0003148327607996967,222.95134789448352,210.4810543783943,91.05937990369078,131.89196799079275,12.47029351608921,0.002102610828092257,0.002102610828092257,0.0,0.0,0.0,9.952107870795196e-06,130.0,42865.23126406247,-203.28031578723602,-203.28031578723608,0.0,42865.23126406247,42865.71327072892,1136.7457587597967,0.0,32656.884025503594,-1340.0260745470327,-0.0,10208.34723855888,-6858.437002250002,-32.524850525957795,899.8272064799127,9.45048759627305,3445.0676942807804,0.007404466478314537,876.8463367698802,1664.1849193518835,0.010143770322818099,3276.1288994176225,32.96499820818648,170.31470445722627,4283.226992710969,0.06350900623617524,14651.875102127995,-6.218194387778567
0.07776000000000001,31.06839215939392,-1.1887026088995098,-0.18165469022206676,52.68547643430975,-4.328584898808074,-1.0105812610646425,-1.0095381978160392,0.085542539899894,42898.61142323472,1.3469051042559588,0.14201726203695147,32720.07263341756,14435.5025589247,251.97025200777463,18032.599822485085,32700.98506552741,1117.465382136643,0.4434782545983171,14.961528148753985,-0.14888784967782684,61.3294514219131,201.25465470850975,-198.66282199584612,0.0017793672136828084,0.0003052087845082004,222.73522679563084,210.3541415678837,91.83927675348914,130.8959500421417,12.381085227747137,0.0020945767676709523,0.0020945767676709523,0.0,0.0,0.0,9.69812363767639e-06,129.0,42898.61142323472,-198.66282199584612,-198.66282199584612,0.0,42898.61142323472,42899.07142303348,1117.465382136643,0.0,32700.98506552741,-1316.1282041324891,-0.0,10197.626357707308,-6863.777827717561,-31.786051519335405,883.1336827528132,9.368323613094654,3445.829821259664,0.004096713803063683,885.5612728844968,1666.7443929242543,0.011766400714206251,3283.1618182416228,33.08732362898754,170.3153391036957,4283.601065343182,0.06350900623617524,14654.699358687765,-6.183053184800883
0.07812000000000001,31.094476745500014,-1.177510917040374,-0.18207960161324785,53.10978901530325,-4.309506537135214,-1.0121344041751754,-1.011091340926572,0.0855994607865807,42930.44486866756,1.3416858083429049,0.14250074005213015,32764.04250419114,14325.207256442485,251.8419056320611,18186.993342116595,32745.630675947414,1098.249903662877,0.4429947765831384,14.961528148753985,-0.14851985917333244,59.174628457791634,201.27615588575597,-191.08137157404758,0.0017162903261328175,0.00029438942129207847,222.51916614773418,210.22789879382427,92.62559649207189,129.89356965566228,12.291267353909904,0.002086460617885015,0.002086460617885015,0.0,0.0,0.0,9.887570136335163e-06,127.0,42930.44486866756,-191.08137157404758,-191.08137157404758,0.0,42930.44486866756,42930.870113617166,1098.249903662877,0.0,32745.630675947414,-1289.3312752369245,-0.0,10184.814192720147,-6868.871178986816,-30.57301945184764,866.582474843289,9.285923296805572,3446.5661357121176,0.0018139281072420991,894.316905165032,1669.1871259180637,0.012954950699490075,3290.1144433331256,33.20911472291969,170.31566204789416,4283.963741357509,0.06350900623617524,14657.472126214427,-6.147678067372908
0.07848000000000001,31.11932759889029,-1.1663101680114856,-0.1825004815399462,53.6440696412792,-4.2902448412659755,-1.0136806303858876,-1.0126375671372843,0.08565363317000596,42960.741192427,1.3363990003897566,0.1429823211461636,32808.257590153975,14213.903142682044,251.71159032093092,18342.642857150997,32790.50674906802,1079.0890793723079,0.44251319548910495,14.961528148753985,-0.14815315163005932,56.861445501807644,201.29683701505488,-180.83836985756778,0.001648689741178251,0.0002827941237012437,222.3003435615801,210.09973579726173,93.41831296271448,128.8820305988656,12.200607764318349,0.002078238675872072,0.002078238675872072,0.0,0.0,0.0,9.691635688054697e-06,126.0,42960.741192427,-180.83836985756778,-180.83836985756784,0.0,42960.741192427,42961.12180004971,1079.0890793723079,0.0,32790.50674906802,-1259.9274492298757,-0.0,10170.234443358975,-6873.718590788326,-28.93413917721087,850.1746300043624,9.203100399004658,3447.274441586993,0.0004861577503839053,903.11283996036,1671.5135910501394,0.01365334885232742,3296.986439209276,33.33036575509087,170.3157840964371,4284.313093943833,0.06350900623617524,14660.189870275797,-6.112064242537599
0.07884000000000001,31.14295312135765,-1.1551008037179318,-0.18291732686096576,54.260555298922554,-4.270768719891122,-1.01521986516704,-1.0141768019184367,0.08570507724635534,42989.51168938578,1.3310349322448456,0.14346197834130203,32852.54426366125,14101.424908332574,251.57796422795172,18499.541391100724,32835.43986117523,1059.9781690988957,0.4420335382939665,14.961528148753985,-0.1477877503853891,54.44761980004283,201.31665715800432,-168.24990406622217,0.0015782390485002066,0.0002707099568610989,222.07723025171208,209.96827764411083,94.21739063445753,127.85983961725454,12.108952607601246,0.0020698974727585036,0.0020698974727585036,0.0,0.0,0.0,9.922414382164808e-06,124.0,42989.51168938578,-168.24990406622217,-168.24990406622214,0.0,42989.51168938578,42989.840931574225,1059.9781690988957,0.0,32835.43986117523,-1228.2280731651178,-0.0,10154.071828210544,-6878.32187030173,-26.91998465059557,833.9111667186324,9.119732729400226,3447.953327921939,6.745493097373853e-06,911.948593009184,1673.7244067358897,0.013846709888033203,3303.7773166994634,33.451069125691866,170.31580612534646,4284.647727655662,0.06350900623617524,14662.850285601551,-6.076223581274462
0.0792,31.16536296318396,-1.1438832627012872,-0.18333013459329825,54.95250524136463,-4.251049390336127,-1.0167520234087308,-1.0157089601601275,0.08575381590880318,43016.76916272842,1.3255845519872305,0.14393968133502916,32896.700020739954,13987.580449219087,251.43941154370742,18657.680159977153,32880.22770989082,1040.9121001697322,0.4415558353002394,14.961528148753985,-0.14742368131550446,51.972902216419754,201.33559114610958,-153.64172622990316,0.0015060889530778118,0.0002583342972689214,221.8480275529213,209.8318650813018,95.02278477081435,126.82524278210695,12.016162471619515,0.002061421200822488,0.002061421200822488,0.0,0.0,0.0,9.745389167702139e-06,123.0,43016.76916272842,-153.64172622990316,-153.64172622990327,0.0,43016.76916272842,43017.043540665385,1040.9121001697322,0.0,32880.22770989082,-1194.5538263996355,-0.0,10136.541452837599,-6882.683066036554,-24.582676196784526,817.7930741800886,9.03571045953858,3448.6019238027006,0.0002427110483480974,920.8235946404616,1675.8203222813124,0.013556107772515983,3310.486472665226,33.57121574334492,170.3158155635368,4284.966638843193,0.06350900623617524,14665.451912618459,-6.040163386000131
0.07956,31.186567909869368,-1.1326579797180778,-0.18373890191079703,55.72148099324113,-4.2310604202207704,-1.0182770105359946,-1.0172339472873912,0.08579987449175719,43042.52778091809,1.320039519745834,0.144415396840041,32940.57318996849,13872.229819204073,251.29476506757942,18817.04860569684,32924.7187835991,1021.8880098072631,0.44108011979522754,14.961528148753985,-0.14706097258095968,49.46485950958058,201.3536247230797,-137.34512973858307,0.0014330357518043111,0.0002458037310127463,221.6114149855497,209.68930246299254,95.83444159990749,125.7769733856422,11.92211252255715,0.002052797760593324,0.002052797760593324,0.0,0.0,0.0,9.579233581265e-06,122.0,43042.52778091809,-137.34512973858307,-137.34512973858307,0.0,43042.52778091809,43042.74690880879,1021.8880098072631,0.0,32924.7187835991,-1159.2331395458461,-0.0,10117.808997318993,-6886.804444946901,-21.97522075817331,801.8213118868986,8.950936139779381,3449.2197322396228,0.0010447844428347886,929.737193041863,1677.8022069149335,0.01283218505027001,3317.113207381483,33.690795195553434,170.31588401778458,4285.269120087351,0.06350900623617524,14667.993877385506,-6.003895495490724
0.07992,31.2065798501312,-1.121425385344602,-0.18414362614270824,56.55731818230197,-4.210777007702347,-1.0197947227158766,-1.0187516594672732,0.08584328072948666,43066.80305455906,1.3143919854642483,0.1448890886419837,32984.023540723596,13755.24624585388,251.14295438270503,18977.634340487017,32968.77299413206,1002.9038819334071,0.44060642799328487,14.961528148753985,-0.14669965458677797,46.942834230965424,201.3707512658738,-119.69284011865011,0.0013596366489026517,0.00023321383343098654,221.36618249154606,209.5394938698828,96.65229803132831,124.71388446021776,11.826688621663267,0.00204401581309348,0.00204401581309348,0.0,0.0,0.0,9.849034969493064e-06,120.0,43066.80305455906,-119.69284011865011,-119.69284011865011,0.0,43066.80305455906,43066.96938160559,1002.9038819334071,0.0,32968.77299413206,-1122.5967220520572,-0.0,10098.030060427001,-6890.6884887294555,-19.150854418984036,785.9968093095555,8.865321504297368,3449.806518017408,0.0022568040566757134,938.6886524365935,1679.6710479574188,0.011748074321010073,3323.656727847138,33.809795764683166,170.31606598427607,4285.554694192043,0.06350900623617524,14670.475715693452,-5.967431204573586
0.08028,31.225411726735512,-1.110185905593933,-0.18454430477206202,57.46584597981018,-4.1901725869630475,-1.021305046740593,-1.0202619834919897,0.08588406479132771,43089.6118560855,1.3086335305602843,0.14536071755635993,33026.86606143415,13636.460501134836,250.98252031583024,19139.42303998348,33012.20548204029,983.9568341445258,0.4401347990789086,14.961528148753985,-0.14633976001926524,44.420643931843635,201.38696957245642,-101.01501650998304,0.0012862883197549554,0.000220632644897934,221.1107113291076,209.3809418473011,97.47628111168902,123.63443021741858,11.729769481806482,0.002035060502791725,0.002035060502791725,0.0,0.0,0.0,9.693808830815345e-06,119.0,43089.6118560855,-101.01501650998304,-101.01501650998307,0.0,43089.6118560855,43089.73026072065,983.9568341445258,0.0,33012.20548204029,-1084.971850654509,-0.0,10077.406374045211,-6894.337896973687,-16.1624026415973,770.320465612138,8.778773154268299,3450.3622320176046,0.0037242040760877603,947.6771493350839,1681.427952234278,0.010392075716105516,3330.1161598510694,33.92820451211703,170.3163985602598,4285.823068059193,0.06350900623617524,14672.897254191521,-5.930774430520614
0.08064,31.243077554559203,-1.0989399615268358,-0.18494093543392445,58.43899271765076,-4.169224079722775,-1.0228078608326572,-1.0217647975840538,0.0859222590966767,43110.97231629521,1.302756807982888,0.14583024167358788,33068.98572947163,13515.774639425661,250.81261851255013,19302.39847153341,33054.90133487141,965.0465884685505,0.4396652749616807,14.961528148753985,-0.14598132366275182,41.908323005468944,201.40228236220756,-81.63544006670304,0.0012132776011635263,0.00020810936555120516,220.84403859324644,209.21278419709182,98.3063081687676,122.53773042447882,11.63125439615461,0.0020259221955377404,0.0020259221955377404,0.0,0.0,0.0,9.99206206181411e-06,117.0,43110.97231629521,-81.63544006670304,-81.63544006670304,0.0,43110.97231629521,43111.04960913671,965.0465884685505,0.0,33054.90133487141,-1046.6820285352535,-0.0,10056.0709814238,-6897.755570607239,-13.061670410672498,754.793149400377,8.69121471347011,3450.8869599105956,0.00530135364912961,956.7017742601821,1683.0741379508486,0.00886048885432969,3336.4905488100862,34.04600729442384,170.31690204055826,4286.074100158442,0.06350900623617524,14675.25853013389,-5.89393525383457
0.081,31.25959235882371,-1.0876879688887011,-0.18533351591351682,59.47782877374448,-4.14790664408651,-1.0243030343061807,-1.0232599710575774,0.08595789840175438,43130.90387287301,1.2967539037934188,0.146297616247336,33110.210210364785,13393.03594792388,250.63190242269454,19466.54236001821,33096.688345516406,946.1716198993938,0.43919790038793255,14.961528148753985,-0.14562438248823711,39.41338736177319,201.416695264243,-61.867945740161936,0.0011408182687657514,0.00019568066359618378,220.5646754395445,209.03363975550727,99.1422861281494,121.4223893113951,11.531035684037205,0.00201658675012105,0.00201658675012105,0.0,0.0,0.0,9.840473777993045e-06,116.0,43130.90387287301,-61.867945740161936,-61.867945740161986,0.0,43130.90387287301,43130.94824524175,946.1716198993938,0.0,33096.688345516406,-1008.0395656395558,-0.0,10034.215527356602,-6900.944619659687,-9.898871318425918,739.4156985407675,8.602564764028507,3451.3808875341965,0.0068575672026501,965.7615267212369,1684.6109382188376,0.007250940992947983,3342.77887196194,34.16318884063287,170.31758126021265,4286.30777632573,0.06350900623617524,14677.559736799332,-5.856914882682759
0.08136,31.274972175457563,-1.076430337739425,-0.1857220441442015,60.581234668234174,-4.126197710019781,-1.025790428313791,-1.0247473650651877,0.08599101962693945,43149.427173825796,1.290617598558493,0.1467627939222833,33150.41859351146,13268.144706414208,250.43948086198293,19631.834406235266,33137.445701571094,927.3323570639466,0.43873272271298525,14.961528148753985,-0.14526897548273748,36.94160152712322,201.43021612526422,-42.013144394900195,0.0010690733497916245,0.00018337450253715686,220.27161799345623,208.84259807027294,99.98411160684438,120.28750638661184,11.429019923183274,0.0020070438575035526,0.0020070438575035526,0.0,0.0,0.0,9.690077538137839e-06,115.0,43149.427173825796,-42.013144394900195,-42.01314439490022,0.0,43149.427173825796,43149.447627213005,927.3323570639466,0.0,33137.445701571094,-969.3455014588468,-0.0,10011.981472254702,-6903.908347812134,-6.722103103184037,724.188920003633,8.512753771086242,3451.844277200626,0.008281672210435728,974.8553167043956,1686.0397933556574,0.005656487631531975,3348.9800448532146,34.279732817917925,170.3184275281043,4286.524191696608,0.06350900623617524,14679.80118653763,-5.819718559690955
0.08172,31.289234012108082,-1.0651674721042146,-0.186106518205341,61.74900711922419,-4.1040744191733065,-1.0272698957725241,-1.0262268325239208,0.08602166187923188,43166.564090045315,1.2843405684159142,0.1472257247057609,33189.47741835975,13140.990867730558,250.2343560667058,19798.25219456248,33177.04004075673,908.529271865418,0.43826979192950766,14.961528148753985,-0.1449151436738904,34.49755756396926,201.44285454026445,-22.35546761359933,0.0009981719493441852,0.0001712130273317642,219.96375332817902,208.63863870500742,100.83167044302667,119.13208288515236,11.325114623171613,0.0019972821301264044,0.0019972821301264044,0.0,0.0,0.0,9.541746148015738e-06,114.0,43166.564090045315,-22.35546761359933,-22.35546761359933,0.0,43166.564090045315,43166.569878864844,908.529271865418,0.0,33177.04004075673,-930.8847394790173,-0.0,9989.524049288586,-6906.650254407256,-3.576874818175896,709.1135897680517,8.421713419056356,3452.277451626462,0.009485092429440347,983.9819612794935,1687.3622515462469,0.0041606913008930815,3355.0929321587787,34.395621906721416,170.31942098766237,4286.72353610412,0.06350900623617524,14681.983285418853,-5.7823481677060045
0.08208,31.302395836750513,-1.0538997696246328,-0.18648693632003097,62.96879760234515,-4.08151708498563,-1.0287412821121613,-1.027698218863558,0.0860498662775124,43182.33761758312,1.277916468773547,0.14768635619700188,33227.28651170193,13011.499479098398,250.0158152383329,19965.771217365207,33215.37127180701,889.76412983833,0.4378091604382667,14.961528148753985,-0.14456292995748102,32.08499936425166,201.45462152411787,-3.1605623727834598,0.0009282186837240347,0.00015921418245695278,219.6402813826692,208.42103518279916,101.68483782033796,117.95544356233123,11.219246199870025,0.0019872926349736165,0.0019872926349736165,0.0,0.0,0.0,9.865189195612422e-06,112.0,43182.33761758312,-3.1605623727834598,-3.160562372783488,0.0,43182.33761758312,43182.33773324563,889.76412983833,0.0,33215.37127180701,-892.9246922111134,-0.0,9966.966345776113,-6909.174018813305,-0.505689979645354,694.1904527592839,8.329390857514797,3452.680782681181,0.010403472909235186,993.1401862934035,1688.5799609536707,0.0028338120816884076,3361.116350471639,34.510837833244466,170.32053323996223,4286.906082171605,0.06350900623617524,14684.106515809775,-5.7448077429562545
0.08244,31.314476481247603,-1.0426276212410763,-0.18686329685271574,64.24007524573608,-4.0585058156474885,-1.0302044255842324,-1.029161362335629,0.08607567588182471,43196.77183810117,1.2713388795499496,0.14814463367958602,33263.70972727736,12879.562077796953,249.7828261223131,20134.364823358097,33252.30334132463,871.0380686843718,0.43735088295568253,14.961528148753985,-0.14421237902910858,29.707079596528338,201.46552927476318,15.326946522615508,0.0008593011487589892,0.00014739299292607018,219.30007306106546,208.18873059607557,102.54347800489656,116.75659505616892,11.111342464989914,0.0019770634936435248,0.0019770634936435248,0.0,0.0,0.0,9.709421297721754e-06,111.0,43196.77183810117,15.326946522615508,15.326946522615458,0.0,43196.77183810117,43196.77455723124,871.0380686843718,0.0,33252.30334132463,-855.7111221617563,-0.0,9944.468496776542,-6911.483494096194,2.4523114436184836,679.4202228592658,8.235734727822242,3453.054683268086,0.010996936191288243,1002.3286255133322,1689.6946662716214,0.0017301730914251556,3367.049084321285,34.625361504545644,170.32173007098513,4287.0721746603895,0.06350900623617524,14686.171423671181,-5.707095641671913
0.0828,31.325495598380652,-1.0313514108886814,-0.18723559830669304,65.563790813183,-4.035022948349162,-1.0316591581124606,-1.0306160948638572,0.08609913549206241,43209.89180628592,1.2646020685544743,0.14860050038401595,33298.66243947844,12745.123367960045,249.53481335627035,20304.004258162124,33287.75169697441,852.3539281948811,0.4368950162512526,14.961528148753985,-0.143863537185369,27.366488861463793,201.47559099599238,32.88531590794927,0.0007914936810245057,0.00013576220943816561,218.9424856211184,207.94114041820015,103.40744455185259,115.53504106926582,11.001345202918275,0.001966586745241633,0.001966586745241633,0.0,0.0,0.0,9.551635556256388e-06,110.0,43209.89180628592,32.88531590794927,32.885315907949234,0.0,43209.89180628592,43209.90432013172,852.3539281948811,0.0,33287.75169697441,-819.4686122869318,-0.0,9922.140109311513,-6913.582689005754,5.261650545271888,664.8035829637962,8.140705096852184,3453.3996012432135,0.011249112621220832,1011.5458232995568,1690.7081995971398,0.0008866986404815327,3372.8898988498527,34.73917313604735,170.3229741379034,4287.22222097966,0.06350900623617524,14688.178609293118,-5.669214828401891
0.08316000000000001,31.335473619028566,-1.0200715152171511,-0.18760383932151645,66.9259429802405,-4.011053546532125,-1.0331053057897648,-1.0320622425411614,0.08612029153016251,43221.723483964124,1.2577011496567314,0.14905389764036392,33332.07832282229,12608.148301731546,249.27135404572647,20474.658667045023,33321.65008204331,833.7152563216317,0.43644161899490463,14.961528148753985,-0.14351645220864576,25.065564984591997,201.48482076558295,49.31716291874772,0.0007248605372369647,0.00012433285372846734,218.56704969148322,207.67783711232093,104.27658031934504,114.29046937213816,10.889212579162287,0.0019558557613172075,0.0019558557613172075,0.0,0.0,0.0,9.887683518280592e-06,108.0,43221.723483964124,49.31716291874772,49.31716291874773,0.0,43221.723483964124,43221.751620067575,833.7152563216317,0.0,33321.65008204331,-784.398093402884,-0.0,9900.073401920818,-6915.475757434266,7.890746066999642,650.3411850983841,8.044275276573968,3453.7160148847424,0.011165129965954593,1020.7902352803488,1691.6224748702068,0.0003225647371873203,3378.637545298365,34.85225230165485,170.32422748762718,4287.356682274664,0.06350900623617524,14690.128720306977,-5.631169166528707
0.08352000000000001,31.344431653081383,-1.0087883033379057,-0.18796801867030366,68.32501728087118,-3.9865828538063885,-1.034542689347695,-1.0334996260990916,0.08613919192803635,43232.29367742733,1.2506312867461966,0.14950476502284277,33363.856632972056,12468.56983925042,248.99171729613224,20646.295076425507,33353.897834117575,815.1249577583253,0.4359907516124258,14.961528148753985,-0.1431711732577324,22.806375016799826,201.49323342784808,64.45056283142391,0.000659458279112767,0.000113114627635123,218.17298046786877,207.39807440103544,105.15071737430338,113.02226309356537,10.774906066833328,0.0019448610549096493,0.0019448610549096493,0.0,0.0,0.0,9.714838707191033e-06,107.0,43232.29367742733,64.45056283142391,64.4505628314239,0.0,43232.29367742733,43232.34171874539,815.1249577583253,0.0,33353.897834117575,-750.6743949269014,-0.0,9878.395843309758,-6917.16698838838,10.312090053027834,636.0336505946066,7.946421425131544,3454.004429196579,0.010768775752218062,1030.0602290124584,1692.4394825312777,3.9853014024568093e-05,3384.290776394999,34.96457807219418,170.32545380317708,4287.476064922058,0.06350900623617524,14692.022445991854,-5.592957595628832
0.08388000000000001,31.35239143038144,-0.9975021365908876,-0.18832813525695874,69.76127729177642,-3.9615986676639183,-1.0359711251334383,-1.0349280618848349,0.08615588589259016,43241.629906017835,1.243388439510958,0.14995304065424175,33393.95065963623,12326.37654185133,248.69564978778743,20818.87846799711,33384.44831106701,796.5874866669786,0.4355424759810268,14.961528148753985,-0.14282775063563108,20.59072894179351,201.50084449951095,78.13977223854127,0.0005953361801763708,0.00010211598287759361,217.76000220747343,207.10159971975625,106.0296773699573,111.73032483751612,10.658402487717176,0.001933597333433388,0.001933597333433388,0.0,0.0,0.0,9.536619389098677e-06,106.0,43241.629906017835,78.13977223854127,78.13977223854124,0.0,43241.629906017835,43241.70050718429,796.5874866669786,0.0,33384.44831106701,-718.4477144284374,-0.0,9857.181594950824,-6918.66078496286,12.502363558166614,621.8815703146162,7.847132001818267,3454.2653726664184,0.010099062008052414,1039.3540881207748,1693.1612788388431,2.506123413522377e-05,3389.8483597685085,35.07612915801652,170.3266202983091,4287.580912535495,0.06350900623617524,14693.860512517862,-5.554584314415479
0.08424000000000001,31.359375245923665,-0.9862133683401547,-0.18868418811331916,71.21999880381009,-3.9360917428093836,-1.037390425688811,-1.0363473624402075,0.0861704237651354,43249.76032350282,1.2359694925125526,0.15039866138635227,33422.332922380476,12181.57805494493,248.3830577062329,20992.371809729313,33413.274100556635,778.1078688130232,0.4350968552489163,14.961528148753985,-0.1424862356518159,18.42021464313475,201.50767009093067,90.26559027454499,0.0005325372444177172,9.134429578348493e-05,217.3280205287747,206.78832469941736,106.91327170372405,110.41474882505064,10.539695829357303,0.00192206075729623,0.00192206075729623,0.0,0.0,0.0,9.87586008528386e-06,104.0,43249.76032350282,90.26559027454499,90.26559027454493,0.0,43249.76032350282,43249.85451902961,778.1078688130232,0.0,33413.274100556635,-687.8422785384782,-0.0,9836.486222946187,-6919.961651760457,14.442494443927211,607.885504933021,7.746409103906105,3454.4993945483156,0.009206426166082004,1048.670014156493,1693.7899792425517,0.0002512970260751564,3395.3090836103893,35.18688396763609,170.32769920673846,4287.6717982072705,0.06350900623617524,14695.64367883496,-5.516054870789958
0.08460000000000001,31.365405851076673,-0.9749223438003765,-0.18903617639623688,72.69944081595531,-3.910053117175231,-1.0388004002728766,-1.0377573370242732,0.08618285689348426,43256.713646542776,1.2283714179051053,0.15084156296329232,33448.94121983215,12034.15162330688,248.05353574140298,21166.73606078387,33440.313084754736,759.6904115279602,0.43465395367197623,14.961528148753985,-0.14214668049724705,16.296232249274073,201.51372683226137,100.73537163235957,0.00047109920459210123,8.08060385235165e-05,216.87662218869986,206.45783855269457,107.80130154224723,109.07532064645264,10.418783636005317,0.001910244582305007,0.001910244582305007,0.0,0.0,0.0,9.676462749246128e-06,103.0,43256.713646542776,100.73537163235957,100.7353716323596,0.0,43256.713646542776,43256.83094164549,759.6904115279602,0.0,33440.313084754736,-658.9550398956006,-0.0,9816.40056178804,-6921.07418344685,16.117659461177546,594.0459852757622,7.64425768956587,3454.7070623129534,0.008148793021801609,1058.0061282984693,1694.3277522894903,0.0006809664098205229,3400.6717717850597,35.29682074994005,170.3286688379754,4287.74931701063,0.06350900623617524,14697.372732797463,-5.477370218050055
0.08496000000000001,31.370506389028698,-0.9636293998852492,-0.18938409938460257,74.19980916572604,-3.8834764618046176,-1.0402008558729432,-1.0391577926243398,0.0861932373854836,43262.519016853425,1.2205920147753988,0.15128168033889833,33473.76801473722,11884.130580602803,247.70716141028294,21341.930272724145,33465.55780162422,741.3407655005221,0.4342138362963702,14.961528148753985,-0.14180913800088066,14.219977071681335,201.51903180058483,109.48270981771441,0.0004110540328103386,7.05066951647236e-05,216.4059083704627,206.11022966759174,108.69355833685151,107.7123500336112,10.295678702870978,0.0018981464132838176,0.0018981464132838176,0.0,0.0,0.0,9.469587155195599e-06,102.0,43262.519016853425,109.48270981771441,109.48270981771441,0.0,43262.519016853425,43262.65754836789,741.3407655005221,0.0,33465.55780162422,-631.8580556828077,-0.0,9796.961215229203,-6922.003042696554,17.51723357083432,580.3635127020035,7.540694714695256,3454.888959130173,0.006987705084818274,1067.3604765369732,1694.7768083907158,0.0012687645046887616,3405.935296425863,35.40591773592138,170.32951419601537,4287.81407899064,0.06350900623617524,14699.048487555789,-5.4385367430368206
0.08532000000000001,31.37470033714032,-0.9523348650861371,-0.1897279564763245,75.7063100301566,-3.85635840601838,-1.0415915977835548,-1.0405485345349514,0.08620161796545175,43267.20592091696,1.2126300137483959,0.15171894785922208,33496.824235215245,11731.568427813108,247.34416495208578,21517.91164245005,33489.019258284985,723.0649784912717,0.4337765687760465,14.961528148753985,-0.1414736614891269,12.192456540404194,201.5236024549306,116.46681422101939,0.000352428432164286,6.045084599730462e-05,215.91615402223167,205.7457436199045,109.58982409313823,106.32632992909345,10.170410402327175,0.0018857653121521908,0.0018857653121521908,0.0,0.0,0.0,9.804342929883786e-06,100.0,43267.20592091696,116.46681422101939,116.46681422101938,0.0,43267.20592091696,43267.362673519245,723.0649784912717,0.0,33489.019258284985,-606.5981642702524,-0.0,9778.186662631975,-6922.752947346719,18.63469027536312,566.8385595366443,7.43575007783431,3455.045681621078,0.005784703268211598,1076.7310323156596,1695.1393930304475,0.0019647815894583533,3411.098582469531,35.51415319220121,170.33022717886755,4287.8667024437,0.06350900623617524,14700.671778179432,-5.39956217762483
0.08568,31.378011397155515,-0.9410390593820371,-0.19006774718527134,77.22154884147676,-3.828695045131319,-1.0429724299779846,-1.0419293667293812,0.08620805187993408,43270.80413727504,1.204483980925418,0.15215329938030991,33518.08033013297,11576.480399295458,246.96441821724636,21694.63551262026,33510.66800051902,704.8681977768059,0.43334221725495864,14.961528148753985,-0.14114030469466238,10.214525126611875,201.5274565737163,121.67160453592881,0.00029524484666703586,5.064234076621542e-05,215.4072625569017,205.36425535350034,110.48987137313566,104.91739118376604,10.04300720340137,0.0018730969567657405,0.0018730969567657405,0.0,0.0,0.0,9.574595514104685e-06,99.0,43270.80413727504,121.67160453592881,121.67160453592885,0.0,43270.80413727504,43270.97519892253,704.8681977768059,0.0,33510.66800051902,-583.1965932408771,-0.0,9760.136136756017,-6923.328661964012,19.467456725748626,553.4715695516433,7.329452874306556,3455.177837692525,0.0045981072720098215,1086.115697999272,1695.41778210854,0.002717552036436126,3416.1606230750554,35.621505565434205,170.33080639542789,4287.907807532687,0.06350900623617524,14702.243458316188,-5.360449144245649
